Date,Percentage,Success_node,Total_nodes
13-Jan,0.8971631205673759,506,564
13-Jan,0.8971631205673759,506,564
13-Jan,0.8971631205673759,506,564
13-Jan,0.8971631205673759,506,564
13-Jan,0.8971631205673759,506,564
13-Jan,0.8971631205673759,506,564
13-Jan,0.8971631205673759,506,564
